"","incident_number","incident_date","call_type_description","location","reporting_district","station","received","cleared","disposition","latitude","longitude","map_point.latitude","map_point.longitude"
"6439","21015410",2021-11-12,"Emergency Medical Service (EMS)","1500BLK 4TH ST ","E-1","Station 1 ",2021-11-12 10:26:21,2021-11-12 10:38:10,"Report              ","34.014404131618193","-118.49279993798227","34.0144041316182","-118.492799937982"
"6440","21015412",2021-11-12,"Emergency Medical Service (EMS)","1300BLK 14TH ST","E-3","Station 3 ",2021-11-12 11:56:28,2021-11-12 12:13:28,"Report              ","34.024749793151628","-118.48647536861191","34.0247497931516","-118.486475368612"
"6441","21015414",2021-11-12,"Emergency Medical Service (EMS)","1300BLK WILSHIRE BLVD ","E-4","Station 3 ",2021-11-12 12:06:24,2021-11-12 13:24:06,"Report              ","34.0263923457027","-118.48931890118743","34.0263923457027","-118.489318901187"
"6442","21015419",2021-11-12,"Emergency Medical Service (EMS)","1100BLK 18TH ST","E-4","Station 3 ",2021-11-12 13:16:59,2021-11-12 13:21:40,"Report              ","34.030532182035195","-118.48587079536377","34.0305321820352","-118.485870795364"
"6443","21015425",2021-11-12,"Emergency Medical Service (EMS)","2000BLK IDAHO AVE","E-4","Station 3 ",2021-11-12 15:46:35,2021-11-12 15:54:31,"Report              ","34.035835440378968","-118.48746146171987","34.035835440379","-118.48746146172"
"6444","21015423",2021-11-12,"Emergency Medical Service (EMS)","1300BLK 20TH ST","E-3","Station 3 ",2021-11-12 15:07:36,2021-11-12 16:10:14,"Report              ","34.029348433412224","-118.48079776393756","34.0293484334122","-118.480797763938"
"6445","21015427",2021-11-12,"Emergency Medical Service (EMS)","19TH ST / IDAHO AVE","E-4","Station 3 ",2021-11-12 16:04:03,2021-11-12 16:13:34,"Report              ","34.034686139559568","-118.48888308955785","34.0346861395596","-118.488883089558"
"6446","21015428",2021-11-12,"Emergency Medical Service (EMS)","1900BLK CLOVERFIELD BLVD","E-5N","Station 5 ",2021-11-12 16:05:29,2021-11-12 16:27:20,"Report              ","34.023523894388781","-118.46808236884604","34.0235238943888","-118.468082368846"
"6447","21015429",2021-11-12,"Emergency Medical Service (EMS)","200BLK MONTANA AVE","E-6","Station 1 ",2021-11-12 16:15:05,2021-11-12 16:40:03,"Report              ","34.023379410491366","-118.50604513950054","34.0233794104914","-118.506045139501"
"6448","21015426",2021-11-12,"Emergency Medical Service (EMS)","1900BLK 6TH ST","E-2N","Station 2 ",2021-11-12 15:52:19,2021-11-12 16:48:32,"Report              ","34.01057931333736","-118.48450421612264","34.0105793133374","-118.484504216123"
"6449","21015431",2021-11-12,"Emergency Medical Service (EMS)","1300BLK 4TH ST ","E-1","Station 1 ",2021-11-12 16:56:23,2021-11-12 17:00:32,"Report              ","34.017084641246939","-118.4959317327226","34.0170846412469","-118.495931732723"
"6450","21015432",2021-11-12,"Emergency Medical Service (EMS)","5TH ST / ARIZONA AVE","E-6","Station 1 ",2021-11-12 17:00:13,2021-11-12 17:04:25,"Report              ","34.018519224481253","-118.49577101529445","34.0185192244813","-118.495771015294"
"6451","21015434",2021-11-12,"Emergency Medical Service (EMS)","5TH ST / ARIZONA AVE","E-6","Station 1 ",2021-11-12 17:25:31,2021-11-12 17:31:47,"Report              ","34.018519224481253","-118.49577101529445","34.0185192244813","-118.495771015294"
"6452","21015437",2021-11-12,"Emergency Medical Service (EMS)","OCEAN AVE / MARGUERITA AVE","E-6","Station 1 ",2021-11-12 17:59:36,2021-11-12 18:03:39,"Report              ","34.024734570369581","-118.5111090530304","34.0247345703696","-118.51110905303"
"6453","21015433",2021-11-12,"Emergency Medical Service (EMS)","400BLK 18TH ST","E-4","Station 3 ",2021-11-12 17:15:00,2021-11-12 18:13:14,"Report              ","34.038760887154147","-118.4956346169228","34.0387608871541","-118.495634616923"
"6454","21015440",2021-11-12,"Emergency Medical Service (EMS)","1600BLK SANTA MONICA BLVD ","E-3","Station 3 ",2021-11-12 18:15:52,2021-11-12 18:30:42,"Report              ","34.025959629994375","-118.48337928475414","34.0259596299944","-118.483379284754"
"6455","21015441",2021-11-12,"Emergency Medical Service (EMS)","2500BLK MAIN ST","E-2N","Station 2 ",2021-11-12 18:34:51,2021-11-12 19:00:04,"Report              ","34.002884643188679","-118.48446962732052","34.0028846431887","-118.484469627321"
"6456","21015439",2021-11-12,"Emergency Medical Service (EMS)","4TH ST / SAN VICENTE BLVD","E-6","Station 1 ",2021-11-12 18:11:58,2021-11-12 19:12:24,"Report              ","34.029217774996077","-118.51092546333267","34.0292177749961","-118.510925463333"
"6457","21015444",2021-11-12,"Emergency Medical Service (EMS)","300BLK SANTA MONICA PL","E-1","Station 1 ",2021-11-12 18:58:23,2021-11-12 19:18:39,"Report              ",NA,NA,NA,NA
"6458","21015442",2021-11-12,"Emergency Medical Service (EMS)","1500BLK 5TH ST","E-1","Station 1 ",2021-11-12 18:51:05,2021-11-12 19:28:46,"Report              ","34.015169887217574","-118.49185107265015","34.0151698872176","-118.49185107265"
"6459","21015446",2021-11-12,"Emergency Medical Service (EMS)","7TH ST / MONTANA AVE","E-6","Station 1 ",2021-11-12 19:34:17,2021-11-12 20:35:17,"Report              ","34.02682039380629","-118.5017870774561","34.0268203938063","-118.501787077456"
"6460","21015448",2021-11-12,"Emergency Medical Service (EMS)","1100BLK 4TH ST","E-6","Station 1 ",2021-11-12 20:18:41,2021-11-12 20:48:20,"Report              ","34.01980049876768","-118.49910636100442","34.0198004987677","-118.499106361004"
"6461","21015450",2021-11-12,"Emergency Medical Service (EMS)","1400BLK 7TH ST","E-1","Station 1 ",2021-11-12 21:01:33,2021-11-12 21:23:04,"Report              ","34.018044910611977","-118.49153290481935","34.018044910612","-118.491532904819"
"6462","21015449",2021-11-12,"Emergency Medical Service (EMS)","600BLK ADELAIDE DR","E-6","Station 1 ",2021-11-12 20:38:07,2021-11-12 21:29:06,"Report              ",NA,NA,NA,NA
"6463","21015452",2021-11-12,"Emergency Medical Service (EMS)","1300BLK 15TH ST ","E-3","Station 3 ",2021-11-12 21:43:49,2021-11-12 22:36:04,"Report              ","34.025516261530782","-118.48552775399021","34.0255162615308","-118.48552775399"
"6464","21015451",2021-11-12,"Emergency Medical Service (EMS)","2400BLK COLORADO AVE","E-3","Station 3 ",2021-11-12 21:21:08,2021-11-12 23:04:01,"Report              ","34.029480885399387","-118.47259828886217","34.0294808853994","-118.472598288862"
"6465","21015455",2021-11-13,"Emergency Medical Service (EMS)","14TH ST / WILSHIRE BLVD","E-4","Station 3 ",2021-11-13 01:26:41,2021-11-13 01:39:56,"Report              ","34.026775561694741","-118.48884809187199","34.0267755616947","-118.488848091872"
"6466","21015456",2021-11-13,"Emergency Medical Service (EMS)","900BLK 7TH ST","E-6","Station 1 ",2021-11-13 02:33:22,2021-11-13 03:04:48,"Report              ","34.024817239096762","-118.49945031580008","34.0248172390968","-118.4994503158"
"6467","21015458",2021-11-13,"Emergency Medical Service (EMS)","2100BLK OCEAN AVE","E-2N","Station 2 ",2021-11-13 05:49:35,2021-11-13 06:17:31,"Report              ","34.004872283578756","-118.48923395150713","34.0048722835788","-118.489233951507"
"6468","21015459",2021-11-13,"Emergency Medical Service (EMS)","1800BLK 14TH ST","E-2N","Station 2 ",2021-11-13 06:41:23,2021-11-13 07:09:25,"Report              ","34.017873555897886","-118.47844487388554","34.0178735558979","-118.478444873886"
"6469","21015460",2021-11-13,"Emergency Medical Service (EMS)","1600BLK SANTA MONICA BLVD ","E-3","Station 3 ",2021-11-13 07:28:14,2021-11-13 07:47:55,"Report              ","34.025959629994375","-118.48337928475414","34.0259596299944","-118.483379284754"
"6470","21015461",2021-11-13,"Emergency Medical Service (EMS)","2000BLK 20TH ST ","E-5N","Station 5 ",2021-11-13 07:57:31,2021-11-13 08:38:08,"Report              ","34.020555583144755","-118.4705292243426","34.0205555831448","-118.470529224343"
"6471","21015462",2021-11-13,"Emergency Medical Service (EMS)","2600BLK 6TH ST","E-2S","Station 2 ",2021-11-13 08:23:25,2021-11-13 09:09:13,"Report              ","34.004645853496825","-118.47881861772186","34.0046458534968","-118.478818617722"
"6472","21015467",2021-11-13,"Emergency Medical Service (EMS)","1300BLK 19TH ST ","E-3","Station 3 ",2021-11-13 11:57:52,2021-11-13 12:41:59,"Report              ","34.028579683110237","-118.48174241324283","34.0285796831102","-118.481742413243"
"6473","21015469",2021-11-13,"Emergency Medical Service (EMS)","900BLK 15TH ST","E-4","Station 3 ",2021-11-13 12:28:32,2021-11-13 12:51:00,"Report              ","34.03094906578","-118.49187877687642","34.03094906578","-118.491878776876"
"6474","21015472",2021-11-13,"Emergency Medical Service (EMS)","800BLK PICO BLVD","E-2N","Station 2 ",2021-11-13 13:00:11,2021-11-13 13:27:40,"Report              ","34.012145180918495","-118.48211333265334","34.0121451809185","-118.482113332653"
"6475","21015473",2021-11-13,"Emergency Medical Service (EMS)","1100BLK 12TH ST","E-6","Station 1 ",2021-11-13 13:25:32,2021-11-13 13:38:50,"Report              ","34.0259308084196","-118.49154300019252","34.0259308084196","-118.491543000193"
"6476","21015481",2021-11-13,"Emergency Medical Service (EMS)","MAIN ST / BAY ST","E-2N","Station 2 ",2021-11-13 15:38:40,2021-11-13 16:06:01,"Report              ","34.0071594978712","-118.48890461503376","34.0071594978712","-118.488904615034"
"6477","21015483",2021-11-13,"Emergency Medical Service (EMS)","2100BLK ASHLAND AVE","E-5S","Station 5 ",2021-11-13 16:03:56,2021-11-13 16:09:54,"Report              ","34.012156496147504","-118.46109239986971","34.0121564961475","-118.46109239987"
"6478","21015480",2021-11-13,"Emergency Medical Service (EMS)","1300BLK 15TH ST","E-3","Station 3 ",2021-11-13 15:36:26,2021-11-13 16:20:42,"Report              ","34.025516261530782","-118.48552775399021","34.0255162615308","-118.48552775399"
"6479","21015484",2021-11-13,"Emergency Medical Service (EMS)","1600BLK OCEAN AVE ","E-1","Station 1 ",2021-11-13 16:10:24,2021-11-13 16:26:49,"Report              ","34.011094066395771","-118.49449378008056","34.0110940663958","-118.494493780081"
"6480","21015489",2021-11-13,"Emergency Medical Service (EMS)","600BLK GRANT ST","E-2N","Station 2 ",2021-11-13 17:07:17,2021-11-13 18:06:56,"Report              ","34.009985275006606","-118.48296706916447","34.0099852750066","-118.482967069164"
"6481","21015492",2021-11-13,"Emergency Medical Service (EMS)","2700BLK OCEAN PARK BLVD","E-5S","Station 5 ",2021-11-13 18:16:45,2021-11-13 18:28:24,"Report              ","34.018559513178246","-118.45633421541609","34.0185595131782","-118.456334215416"
"6482","21015495",2021-11-13,"Emergency Medical Service (EMS)","1300BLK 17TH ST","E-3","Station 3 ",2021-11-13 18:38:40,2021-11-13 18:59:52,"Report              ","34.027049563881363","-118.4836367205191","34.0270495638814","-118.483636720519"
"6483","21015493",2021-11-13,"Emergency Medical Service (EMS)","800BLK 7TH ST","E-6","Station 1 ",2021-11-13 18:25:51,2021-11-13 19:03:17,"Report              ","34.026153219102731","-118.50100984494164","34.0261532191027","-118.501009844942"
"6484","21015496",2021-11-13,"Emergency Medical Service (EMS)","10TH ST / PICO BLVD","E-2N","Station 2 ",2021-11-13 20:05:18,2021-11-13 20:30:25,"Report              ","34.013491334118235","-118.48070504365408","34.0134913341182","-118.480705043654"
"6485","21015499",2021-11-13,"Emergency Medical Service (EMS)","2700BLK MAIN ST ","E-2S","Station 2 ",2021-11-13 21:08:01,2021-11-13 21:36:27,"Report              ","34.000560919204425","-118.48213367406434","34.0005609192044","-118.482133674064"
"6486","21015502",2021-11-13,"Emergency Medical Service (EMS)","1000BLK SANTA MONICA BLVD","E-1","Station 1 ",2021-11-13 22:58:07,2021-11-13 23:19:44,"Report              ","34.0213997324384","-118.48900843521018","34.0213997324384","-118.48900843521"
"6487","21015507",2021-11-14,"Emergency Medical Service (EMS)","2500BLK 5TH ST","E-2N","Station 2 ",2021-11-14 02:08:34,2021-11-14 02:38:31,"Report              ","34.0049942455354","-118.48108593981617","34.0049942455354","-118.481085939816"
"6488","21015505",2021-11-14,"Emergency Medical Service (EMS)","OCEAN AVE / BROADWAY","E-1","Station 1 ",2021-11-14 02:02:33,2021-11-14 02:52:40,"Report              ","34.01275542127707","-118.49643812663004","34.0127554212771","-118.49643812663"
"6489","21015508",2021-11-14,"Emergency Medical Service (EMS)","1400BLK 17TH ST","E-3","Station 3 ",2021-11-14 03:35:53,2021-11-14 03:59:55,"Report              ","34.025713174897128","-118.48207177139247","34.0257131748971","-118.482071771392"
"6490","21015509",2021-11-14,"Emergency Medical Service (EMS)","1200BLK 16TH ST ","E-4","Station 3 ",2021-11-14 07:23:10,2021-11-14 07:32:28,"Report              ","34.026865130414578","-118.48710569302871","34.0268651304146","-118.487105693029"
"6491","21015517",2021-11-14,"Emergency Medical Service (EMS)","2400BLK OCEAN PARK BLVD","E-5S","Station 5 ",2021-11-14 09:35:10,2021-11-14 09:59:41,"Report              ","34.016323574920854","-118.46020311661081","34.0163235749209","-118.460203116611"
"6492","21015518",2021-11-14,"Emergency Medical Service (EMS)","5TH ST / BROADWAY","E-1","Station 1 ",2021-11-14 09:40:10,2021-11-14 10:00:32,"Report              ","34.015843043381906","-118.492636197288","34.0158430433819","-118.492636197288"
"6493","21015522",2021-11-14,"Emergency Medical Service (EMS)","700BLK PIER AVE","E-2S","Station 2 ",2021-11-14 10:05:13,2021-11-14 10:22:39,"Report              ","34.003587065555969","-118.47349175584188","34.003587065556","-118.473491755842"
"6494","21015525",2021-11-14,"Emergency Medical Service (EMS)","400BLK SAN VICENTE BLVD","E-6","Station 1 ",2021-11-14 12:02:26,2021-11-14 12:32:38,"Report              ","34.029834559371622","-118.51024733764831","34.0298345593716","-118.510247337648"
"6495","21015528",2021-11-14,"Emergency Medical Service (EMS)","600BLK COLORADO AVE","E-1","Station 1 ",2021-11-14 13:13:17,2021-11-14 13:28:05,"Report              ","34.015653931008472","-118.48965530952329","34.0156539310085","-118.489655309523"
"6496","21015529",2021-11-14,"Emergency Medical Service (EMS)","700BLK PIER AVE","E-2S","Station 2 ",2021-11-14 13:18:45,2021-11-14 13:32:33,"Report              ","34.003587065555969","-118.47349175584188","34.003587065556","-118.473491755842"
"6497","21015530",2021-11-14,"Emergency Medical Service (EMS)","1400BLK 16TH ST ","E-3","Station 3 ",2021-11-14 13:33:10,2021-11-14 13:54:47,"Report              ","34.024945286823041","-118.48301883776908","34.024945286823","-118.483018837769"
"6498","21015531",2021-11-14,"Emergency Medical Service (EMS)","1100BLK LINCOLN BLVD","E-6","Station 1 ",2021-11-14 14:29:58,2021-11-14 15:03:11,"Report              ","34.022864120169992","-118.49532323566156","34.02286412017","-118.495323235662"
"6499","21015533",2021-11-14,"Emergency Medical Service (EMS)","1400BLK PEARL ST","E-5N","Station 5 ",2021-11-14 14:48:19,2021-11-14 15:16:18,"Report              ","34.013521185770159","-118.47273499144515","34.0135211857702","-118.472734991445"
"6500","21015532",2021-11-14,"Emergency Medical Service (EMS)","3400BLK OCEAN PARK BLVD","E-5S","Station 5 ",2021-11-14 14:41:32,2021-11-14 15:22:33,"Report              ","34.022418583932762","-118.44969505588833","34.0224185839328","-118.449695055888"
"6501","21015535",2021-11-14,"Emergency Medical Service (EMS)","200BLK BROADWAY","E-1","Station 1 ",2021-11-14 15:19:28,2021-11-14 15:49:07,"Report              ","34.013926037756029","-118.49500007155992","34.013926037756","-118.49500007156"
"6502","21015536",2021-11-14,"Emergency Medical Service (EMS)","1300BLK 15TH ST","E-3","Station 3 ",2021-11-14 15:36:58,2021-11-14 16:08:57,"Report              ","34.025516261530782","-118.48552775399021","34.0255162615308","-118.48552775399"
"6503","21015540",2021-11-14,"Emergency Medical Service (EMS)","1600BLK CLOVERFIELD BLVD ","E-3","Station 3 ",2021-11-14 17:11:04,2021-11-14 17:26:10,"Report              ","34.027797729719552","-118.47308936288054","34.0277977297196","-118.473089362881"
"6504","21015539",2021-11-14,"Emergency Medical Service (EMS)","800BLK 4TH ST","E-6","Station 1 ",2021-11-14 17:02:02,2021-11-14 17:36:14,"Report              ","34.023855331133483","-118.50384752611407","34.0238553311335","-118.503847526114"
"6505","21015541",2021-11-14,"Emergency Medical Service (EMS)","2300BLK LINCOLN BLVD","E-2N","Station 2 ",2021-11-14 17:28:36,2021-11-14 17:44:49,"Report              ","34.009757006965231","-118.47985214523874","34.0097570069652","-118.479852145239"
"6506","21015542",2021-11-14,"Emergency Medical Service (EMS)","300BLK SANTA MONICA PL","E-1","Station 1 ",2021-11-14 18:03:46,2021-11-14 18:06:06,"Cancelled           ",NA,NA,NA,NA
"6507","21015544",2021-11-14,"Emergency Medical Service (EMS)","100BLK KINNEY ST ","E-2S","Station 2 ",2021-11-14 19:27:32,2021-11-14 19:43:03,"Report              ","33.998858996168437","-118.48093389878784","33.9988589961684","-118.480933898788"
